ID,num_logins,days_no_activities,act_per_day,num_online_meetings,avg_due,avg_time_test, ReviewedActivities, StudyingSupplementalMaterialActivities, TotalStudyGuideMaterials,Average number of activites accessed before each test,Procedures Quiz,Surveys,CyberRat Assignments,Unit Discussions paticipation,Fluency Drills paticipation,Crossword paticipation,Above Average
77,106,42,5.753246784,3,-5.285714286,80.39666667,35,15,73,70,3,3,0,2,2,0,N
78,63,50,5.857142925,0,-12.86666667,29.07564103,60,64,84,121,2,3,21,103,1,2,N
79,83,32,8.259739876,5,2,17.5625,39,39,103,108,2,6,7,9,5,2,Y
80,148,19,12.70129871,4,0.333333333,40.82111111,65,21,81,73,3,4,0,1,2,0,N
81,52,48,5.116883278,0,1.6,16.86481481,32,2,58,141,4,7,9,37,23,2,N
82,90,30,8.961038589,3,1.5625,22.46041667,37,41,128,68,3,2,3,5,38,1,N
83,80,32,7.571428776,1,2.1875,282.0614583,44,10,142,111,2,4,10,3,10,5,Y
84,114,22,9.857142448,0,1,25.66025641,46,28,82,67,2,2,0,0,13,2,Y
85,97,29,12.77922058,9,-4.636363636,106.9952381,26,4,50,103,2,6,0,17,15,6,N
86,81,37,8.948052406,2,1.6875,31.50729167,32,1,54,78,3,3,0,6,10,1,N
87,107,20,8.207792282,4,1.727272727,145.2742424,36,27,105,35,7,8,1,10,0,2,Y
88,105,23,9.298701286,0,0,31.92444444,39,39,103,58,4,3,1,3,12,1,N
89,92,25,8.025974274,5,0.692307692,24.5974359,27,5,83,80,7,6,12,12,5,2,Y
90,60,44,6.740259647,8,1.363636364,22.33333333,91,86,48,43,4,4,0,7,4,0,Y
91,110,21,9.805194855,0,0.615384615,23.90769231,68,35,108,128,2,5,6,9,19,12,Y
92,112,33,10.89610386,3,-0.666666667,45.565,45,13,24,59,2,2,1,0,0,0,N
93,108,22,10.84415627,2,-2,41.55,42,20,111,91,3,4,6,9,5,2,Y
94,98,17,8.090909004,3,0.75,22.75520833,51,17,22,84,2,4,0,1,1,0,N
95,75,41,8.883116722,4,0.533333333,25.11888889,42,29,87,102,2,7,9,43,5,4,N
96,198,6,18.22077942,12,1.076923077,74.69393939,43,4,55,129,2,8,22,91,34,9,Y
97,158,28,10.51948071,2,-0.866666667,48.46410256,17,2,76,84,2,6,2,8,17,2,N
98,91,39,9.259739876,2,3.625,14.165625,46,14,6,83,2,3,1,37,1,1,Y
99,61,45,7.389610291,1,1.384615385,36.00641026,46,16,41,99,2,5,5,15,4,3,N
100,39,65,4.077921867,3,0,16.15833333,29,6,59,84,2,4,0,3,2,1,N
101,121,22,10.85714245,11,3.375,22.29479167,47,25,26,79,2,3,0,3,2,1,Y
102,115,34,9.740260124,6,0.142857143,155.1178571,61,34,120,64,2,4,3,30,13,1,N
103,86,44,6.636363506,6,0.111111111,18.58125,26,0,46,100,3,4,12,17,15,1,Y
104,134,23,11.46753216,6,0.625,231.2788889,38,5,73,115,4,5,2,22,6,9,N
105,0,62,1.285714269,0,0,0,33,2,105,107,2,3,3,12,20,7,N
106,120,27,11.5714283,18,3.4375,48.90416667,37,25,81,67,1,2,0,4,8,0,Y
107,53,50,7.766233921,1,2.25,18.0875,49,77,70,95,2,5,9,15,11,0,Y
108,33,68,2.649350643,8,0,0,51,18,68,179,2,4,9,13,24,12,N
109,85,42,7.376623154,12,0.153846154,423.1787879,27,2,75,112,3,5,0,7,7,2,N
110,150,19,11.72727299,10,2,62.10972222,31,18,109,89,2,5,6,2,21,4,Y
111,120,23,10.49350643,5,2.875,19.02395833,41,9,82,65,3,4,3,12,12,1,Y
